"waze_alerts.starttime","waze_alerts.endtime","waze_alerts.city","waze_alerts.confidence","waze_alerts.country","waze_alerts.location_x","waze_alerts.location_y","waze_alerts.magvar","waze_alerts.pubmillis","waze_alerts.reliability","waze_alerts.reportrating","waze_alerts.roadtype","waze_alerts.street","waze_alerts.subtype","waze_alerts.type","waze_alerts.uuid","waze_alerts.date_id","waze_alerts.ppn_dttm","line_x","line_y","pubmillis","jarak","Waktu","weekday","hour","cluster"
"2017-10-16 20:29:00:000","2017-10-16 20:30:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:38:00:000","2017-10-16 20:39:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:05:00:000","2017-10-16 21:06:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:40:00:000","2017-10-16 21:41:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 19:21:00:000","2017-10-16 19:22:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:18:00:000","2017-10-16 21:19:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:09:00:000","2017-10-16 21:10:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:08:00:000","2017-10-16 20:09:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:21:00:000","2017-10-16 20:22:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:30:00:000","2017-10-16 20:31:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:39:00:000","2017-10-16 20:40:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:41:00:000","2017-10-16 21:42:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:29:00:000","2017-10-16 21:30:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:19:00:000","2017-10-16 21:20:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:10:00:000","2017-10-16 21:11:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:09:00:000","2017-10-16 20:10:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:22:00:000","2017-10-16 20:23:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:23:00:000","2017-10-16 20:24:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:31:00:000","2017-10-16 20:32:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:40:00:000","2017-10-16 20:41:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:42:00:000","2017-10-16 21:43:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:30:00:000","2017-10-16 21:31:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:20:00:000","2017-10-16 21:21:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:21:00:000","2017-10-16 21:22:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:11:00:000","2017-10-16 21:12:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:10:00:000","2017-10-16 20:11:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:01:00:000","2017-10-16 22:02:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:32:00:000","2017-10-16 20:33:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:41:00:000","2017-10-16 20:42:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:42:00:000","2017-10-16 20:43:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:43:00:000","2017-10-16 21:44:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:31:00:000","2017-10-16 21:32:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:32:00:000","2017-10-16 21:33:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:22:00:000","2017-10-16 21:23:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:12:00:000","2017-10-16 21:13:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:13:00:000","2017-10-16 21:14:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:11:00:000","2017-10-16 20:12:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:02:00:000","2017-10-16 22:03:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:33:00:000","2017-10-16 20:34:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:43:00:000","2017-10-16 20:44:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:44:00:000","2017-10-16 21:45:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:33:00:000","2017-10-16 21:34:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:24:00:000","2017-10-16 21:25:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:14:00:000","2017-10-16 21:15:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:12:00:000","2017-10-16 20:13:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:03:00:000","2017-10-16 22:04:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:50:00:000","2017-10-16 21:51:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:51:00:000","2017-10-16 21:52:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 20:44:00:000","2017-10-16 20:45:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:11:00:000","2017-10-16 22:12:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:45:00:000","2017-10-16 21:46:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:46:00:000","2017-10-16 21:47:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:34:00:000","2017-10-16 21:35:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:25:00:000","2017-10-16 21:26:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:15:00:000","2017-10-16 21:16:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:22:00:000","2017-10-16 22:23:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:04:00:000","2017-10-16 22:05:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:52:00:000","2017-10-16 21:53:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:12:00:000","2017-10-16 22:13:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:47:00:000","2017-10-16 21:48:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:35:00:000","2017-10-16 21:36:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:26:00:000","2017-10-16 21:27:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:27:00:000","2017-10-16 21:28:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:16:00:000","2017-10-16 21:17:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:23:00:000","2017-10-16 22:24:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:24:00:000","2017-10-16 22:25:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:05:00:000","2017-10-16 22:06:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 22:06:00:000","2017-10-16 22:07:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
"2017-10-16 21:53:00:000","2017-10-16 21:54:00:000","Jakarta Pusat","2","ID","106.815305","-6.185478","143","1508159609687","10","0","7","Underpass Tanah Abang","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","4ed8547e-ba6e-3d82-9f28-f1a474717b7c","20171016","20171017",106.815305,-6.185478,1508159609687,250.804697162525,2017-10-16 20:13:29,"Mon",20,2
